Matchname,Half,Time,Player1Name,Player1ClubName,XPos,Ypos
Manchester City v Liverpool,Second Half,1044.70,David SILVA,Manchester City,2.91,-5.29
Manchester City v Liverpool,Second Half,1044.80,David SILVA,Manchester City,2.58,-5.09
Manchester City v Liverpool,Second Half,1044.90,David SILVA,Manchester City,2.24,-4.88
Manchester City v Liverpool,Second Half,1045.00,David SILVA,Manchester City,1.89,-4.67
Manchester City v Liverpool,Second Half,1045.10,David SILVA,Manchester City,1.54,-4.46
Manchester City v Liverpool,Second Half,1045.20,David SILVA,Manchester City,1.20,-4.26
Manchester City v Liverpool,Second Half,1045.30,David SILVA,Manchester City,0.88,-4.07
Manchester City v Liverpool,Second Half,1045.40,David SILVA,Manchester City,0.57,-3.88
Manchester City v Liverpool,Second Half,1045.50,David SILVA,Manchester City,0.29,-3.72
Manchester City v Liverpool,Second Half,1045.60,David SILVA,Manchester City,0.04,-3.56
Manchester City v Liverpool,Second Half,1045.70,David SILVA,Manchester City,-0.19,-3.42
Manchester City v Liverpool,Second Half,1045.80,David SILVA,Manchester City,-0.41,-3.28
Manchester City v Liverpool,Second Half,1045.90,David SILVA,Manchester City,-0.66,-3.14
Manchester City v Liverpool,Second Half,1046.00,David SILVA,Manchester City,-0.94,-3.00
Manchester City v Liverpool,Second Half,1046.10,David SILVA,Manchester City,-1.23,-2.88
Manchester City v Liverpool,Second Half,1046.20,David SILVA,Manchester City,-1.53,-2.79
Manchester City v Liverpool,Second Half,1046.30,David SILVA,Manchester City,-1.84,-2.72
Manchester City v Liverpool,Second Half,1046.40,David SILVA,Manchester City,-2.17,-2.67
Manchester City v Liverpool,Second Half,1046.50,David SILVA,Manchester City,-2.45,-2.64
Manchester City v Liverpool,Second Half,1046.60,David SILVA,Manchester City,-2.70,-2.63
Manchester City v Liverpool,Second Half,1046.70,David SILVA,Manchester City,-2.94,-2.62
Manchester City v Liverpool,Second Half,1046.80,David SILVA,Manchester City,-3.17,-2.60
Manchester City v Liverpool,Second Half,1046.90,David SILVA,Manchester City,-3.38,-2.57
Manchester City v Liverpool,Second Half,1047.00,David SILVA,Manchester City,-3.58,-2.54
Manchester City v Liverpool,Second Half,1047.10,David SILVA,Manchester City,-3.78,-2.50
Manchester City v Liverpool,Second Half,1047.20,David SILVA,Manchester City,-4.00,-2.45
Manchester City v Liverpool,Second Half,1047.30,David SILVA,Manchester City,-4.22,-2.39
Manchester City v Liverpool,Second Half,1047.40,David SILVA,Manchester City,-4.45,-2.32
Manchester City v Liverpool,Second Half,1047.50,David SILVA,Manchester City,-4.71,-2.23
Manchester City v Liverpool,Second Half,1047.60,David SILVA,Manchester City,-4.99,-2.11
Manchester City v Liverpool,Second Half,1047.70,David SILVA,Manchester City,-5.29,-1.99
Manchester City v Liverpool,Second Half,1047.80,David SILVA,Manchester City,-5.61,-1.85
Manchester City v Liverpool,Second Half,1047.90,David SILVA,Manchester City,-5.92,-1.71
Manchester City v Liverpool,Second Half,1048.00,David SILVA,Manchester City,-6.22,-1.57
Manchester City v Liverpool,Second Half,1048.10,David SILVA,Manchester City,-6.51,-1.45
Manchester City v Liverpool,Second Half,1048.20,David SILVA,Manchester City,-6.77,-1.34
Manchester City v Liverpool,Second Half,1048.30,David SILVA,Manchester City,-7.01,-1.24
Manchester City v Liverpool,Second Half,1048.40,David SILVA,Manchester City,-7.21,-1.17
Manchester City v Liverpool,Second Half,1048.50,David SILVA,Manchester City,-7.41,-1.10
Manchester City v Liverpool,Second Half,1048.60,David SILVA,Manchester City,-7.61,-1.05
Manchester City v Liverpool,Second Half,1048.70,David SILVA,Manchester City,-7.80,-1.00
Manchester City v Liverpool,Second Half,1048.80,David SILVA,Manchester City,-8.00,-0.97
Manchester City v Liverpool,Second Half,1048.90,David SILVA,Manchester City,-8.18,-0.94
Manchester City v Liverpool,Second Half,1049.00,David SILVA,Manchester City,-8.36,-0.93
Manchester City v Liverpool,Second Half,1049.10,David SILVA,Manchester City,-8.52,-0.91
Manchester City v Liverpool,Second Half,1049.20,David SILVA,Manchester City,-8.68,-0.90
Manchester City v Liverpool,Second Half,1049.30,David SILVA,Manchester City,-8.81,-0.90
Manchester City v Liverpool,Second Half,1049.40,David SILVA,Manchester City,-8.92,-0.89
Manchester City v Liverpool,Second Half,1049.50,David SILVA,Manchester City,-9.01,-0.89
Manchester City v Liverpool,Second Half,1049.60,David SILVA,Manchester City,-9.09,-0.88
Manchester City v Liverpool,Second Half,1049.70,David SILVA,Manchester City,-9.16,-0.88
Manchester City v Liverpool,Second Half,1049.80,David SILVA,Manchester City,-9.23,-0.87
Manchester City v Liverpool,Second Half,1049.90,David SILVA,Manchester City,-9.30,-0.85
Manchester City v Liverpool,Second Half,1050.00,David SILVA,Manchester City,-9.38,-0.83
Manchester City v Liverpool,Second Half,1050.10,David SILVA,Manchester City,-9.46,-0.82
Manchester City v Liverpool,Second Half,1050.20,David SILVA,Manchester City,-9.54,-0.82
Manchester City v Liverpool,Second Half,1050.30,David SILVA,Manchester City,-9.60,-0.82
Manchester City v Liverpool,Second Half,1050.40,David SILVA,Manchester City,-9.66,-0.84
Manchester City v Liverpool,Second Half,1050.50,David SILVA,Manchester City,-9.70,-0.88
Manchester City v Liverpool,Second Half,1050.60,David SILVA,Manchester City,-9.74,-0.95
Manchester City v Liverpool,Second Half,1050.70,David SILVA,Manchester City,-9.77,-1.03
Manchester City v Liverpool,Second Half,1050.80,David SILVA,Manchester City,-9.81,-1.12
Manchester City v Liverpool,Second Half,1050.90,David SILVA,Manchester City,-9.83,-1.24
Manchester City v Liverpool,Second Half,1051.00,David SILVA,Manchester City,-9.83,-1.38
Manchester City v Liverpool,Second Half,1051.10,David SILVA,Manchester City,-9.81,-1.54
Manchester City v Liverpool,Second Half,1051.20,David SILVA,Manchester City,-9.77,-1.71
Manchester City v Liverpool,Second Half,1051.30,David SILVA,Manchester City,-9.71,-1.89
Manchester City v Liverpool,Second Half,1051.40,David SILVA,Manchester City,-9.64,-2.06
Manchester City v Liverpool,Second Half,1051.50,David SILVA,Manchester City,-9.56,-2.23
Manchester City v Liverpool,Second Half,1051.60,David SILVA,Manchester City,-9.49,-2.39
Manchester City v Liverpool,Second Half,1051.70,David SILVA,Manchester City,-9.43,-2.53
Manchester City v Liverpool,Second Half,1051.80,David SILVA,Manchester City,-9.39,-2.64
Manchester City v Liverpool,Second Half,1051.90,David SILVA,Manchester City,-9.35,-2.75
Manchester City v Liverpool,Second Half,1052.00,David SILVA,Manchester City,-9.31,-2.85
Manchester City v Liverpool,Second Half,1052.10,David SILVA,Manchester City,-9.29,-2.94
Manchester City v Liverpool,Second Half,1052.20,David SILVA,Manchester City,-9.27,-3.02
Manchester City v Liverpool,Second Half,1052.30,David SILVA,Manchester City,-9.26,-3.10
Manchester City v Liverpool,Second Half,1052.40,David SILVA,Manchester City,-9.23,-3.18
Manchester City v Liverpool,Second Half,1052.50,David SILVA,Manchester City,-9.19,-3.28
Manchester City v Liverpool,Second Half,1052.60,David SILVA,Manchester City,-9.13,-3.40
Manchester City v Liverpool,Second Half,1052.70,David SILVA,Manchester City,-9.05,-3.53
Manchester City v Liverpool,Second Half,1052.80,David SILVA,Manchester City,-8.95,-3.67
Manchester City v Liverpool,Second Half,1052.90,David SILVA,Manchester City,-8.83,-3.83
Manchester City v Liverpool,Second Half,1053.00,David SILVA,Manchester City,-8.70,-3.98
Manchester City v Liverpool,Second Half,1053.10,David SILVA,Manchester City,-8.57,-4.12
Manchester City v Liverpool,Second Half,1053.20,David SILVA,Manchester City,-8.44,-4.26
Manchester City v Liverpool,Second Half,1053.30,David SILVA,Manchester City,-8.32,-4.39
Manchester City v Liverpool,Second Half,1053.40,David SILVA,Manchester City,-8.20,-4.52
Manchester City v Liverpool,Second Half,1053.50,David SILVA,Manchester City,-8.08,-4.66
Manchester City v Liverpool,Second Half,1053.60,David SILVA,Manchester City,-7.97,-4.80
Manchester City v Liverpool,Second Half,1053.70,David SILVA,Manchester City,-7.86,-4.95
Manchester City v Liverpool,Second Half,1053.80,David SILVA,Manchester City,-7.76,-5.10
Manchester City v Liverpool,Second Half,1053.90,David SILVA,Manchester City,-7.65,-5.25
Manchester City v Liverpool,Second Half,1054.00,David SILVA,Manchester City,-7.54,-5.41
Manchester City v Liverpool,Second Half,1054.10,David SILVA,Manchester City,-7.42,-5.57
Manchester City v Liverpool,Second Half,1054.20,David SILVA,Manchester City,-7.30,-5.74
Manchester City v Liverpool,Second Half,1054.30,David SILVA,Manchester City,-7.18,-5.91
Manchester City v Liverpool,Second Half,1054.40,David SILVA,Manchester City,-7.08,-6.06
Manchester City v Liverpool,Second Half,1054.50,David SILVA,Manchester City,-6.99,-6.20
Manchester City v Liverpool,Second Half,1054.60,David SILVA,Manchester City,-6.93,-6.33
Manchester City v Liverpool,Second Half,1054.70,David SILVA,Manchester City,-6.88,-6.45
Manchester City v Liverpool,Second Half,1054.80,David SILVA,Manchester City,-6.86,-6.54
Manchester City v Liverpool,Second Half,1054.90,David SILVA,Manchester City,-6.85,-6.63
Manchester City v Liverpool,Second Half,1055.00,David SILVA,Manchester City,-6.85,-6.72
Manchester City v Liverpool,Second Half,1055.10,David SILVA,Manchester City,-6.85,-6.79
Manchester City v Liverpool,Second Half,1055.20,David SILVA,Manchester City,-6.86,-6.86
Manchester City v Liverpool,Second Half,1055.30,David SILVA,Manchester City,-6.87,-6.93
Manchester City v Liverpool,Second Half,1055.40,David SILVA,Manchester City,-6.89,-7.00
Manchester City v Liverpool,Second Half,1055.50,David SILVA,Manchester City,-6.90,-7.06
Manchester City v Liverpool,Second Half,1055.60,David SILVA,Manchester City,-6.91,-7.12
Manchester City v Liverpool,Second Half,1055.70,David SILVA,Manchester City,-6.92,-7.17
Manchester City v Liverpool,Second Half,1055.80,David SILVA,Manchester City,-6.92,-7.23
Manchester City v Liverpool,Second Half,1055.90,David SILVA,Manchester City,-6.91,-7.29
Manchester City v Liverpool,Second Half,1056.00,David SILVA,Manchester City,-6.90,-7.36
Manchester City v Liverpool,Second Half,1056.10,David SILVA,Manchester City,-6.88,-7.44
Manchester City v Liverpool,Second Half,1056.20,David SILVA,Manchester City,-6.86,-7.52
Manchester City v Liverpool,Second Half,1056.30,David SILVA,Manchester City,-6.83,-7.62
Manchester City v Liverpool,Second Half,1056.40,David SILVA,Manchester City,-6.79,-7.74
Manchester City v Liverpool,Second Half,1056.50,David SILVA,Manchester City,-6.74,-7.88
Manchester City v Liverpool,Second Half,1056.60,David SILVA,Manchester City,-6.68,-8.02
Manchester City v Liverpool,Second Half,1056.70,David SILVA,Manchester City,-6.61,-8.18
Manchester City v Liverpool,Second Half,1056.80,David SILVA,Manchester City,-6.53,-8.36
Manchester City v Liverpool,Second Half,1056.90,David SILVA,Manchester City,-6.45,-8.54
Manchester City v Liverpool,Second Half,1057.00,David SILVA,Manchester City,-6.37,-8.72
Manchester City v Liverpool,Second Half,1057.10,David SILVA,Manchester City,-6.29,-8.91
Manchester City v Liverpool,Second Half,1057.20,David SILVA,Manchester City,-6.21,-9.09
Manchester City v Liverpool,Second Half,1057.30,David SILVA,Manchester City,-6.15,-9.27
Manchester City v Liverpool,Second Half,1057.40,David SILVA,Manchester City,-6.10,-9.43
Manchester City v Liverpool,Second Half,1057.50,David SILVA,Manchester City,-6.06,-9.58
Manchester City v Liverpool,Second Half,1057.60,David SILVA,Manchester City,-6.03,-9.71
Manchester City v Liverpool,Second Half,1057.70,David SILVA,Manchester City,-6.02,-9.83
Manchester City v Liverpool,Second Half,1057.80,David SILVA,Manchester City,-6.04,-9.94
Manchester City v Liverpool,Second Half,1057.90,David SILVA,Manchester City,-6.07,-10.04
Manchester City v Liverpool,Second Half,1058.00,David SILVA,Manchester City,-6.11,-10.14
Manchester City v Liverpool,Second Half,1058.10,David SILVA,Manchester City,-6.16,-10.23
Manchester City v Liverpool,Second Half,1058.20,David SILVA,Manchester City,-6.22,-10.32
Manchester City v Liverpool,Second Half,1058.30,David SILVA,Manchester City,-6.29,-10.40
Manchester City v Liverpool,Second Half,1058.40,David SILVA,Manchester City,-6.36,-10.47
Manchester City v Liverpool,Second Half,1058.50,David SILVA,Manchester City,-6.43,-10.54
Manchester City v Liverpool,Second Half,1058.60,David SILVA,Manchester City,-6.49,-10.61
Manchester City v Liverpool,Second Half,1058.70,David SILVA,Manchester City,-6.56,-10.67
Manchester City v Liverpool,Second Half,1058.80,David SILVA,Manchester City,-6.62,-10.74
Manchester City v Liverpool,Second Half,1058.90,David SILVA,Manchester City,-6.70,-10.79
Manchester City v Liverpool,Second Half,1059.00,David SILVA,Manchester City,-6.81,-10.83
Manchester City v Liverpool,Second Half,1059.10,David SILVA,Manchester City,-6.96,-10.84
Manchester City v Liverpool,Second Half,1059.20,David SILVA,Manchester City,-7.14,-10.82
Manchester City v Liverpool,Second Half,1059.30,David SILVA,Manchester City,-7.34,-10.78
Manchester City v Liverpool,Second Half,1059.40,David SILVA,Manchester City,-7.57,-10.73
Manchester City v Liverpool,Second Half,1059.50,David SILVA,Manchester City,-7.80,-10.67
Manchester City v Liverpool,Second Half,1059.60,David SILVA,Manchester City,-8.02,-10.61
Manchester City v Liverpool,Second Half,1059.70,David SILVA,Manchester City,-8.23,-10.54
Manchester City v Liverpool,Second Half,1059.80,David SILVA,Manchester City,-8.43,-10.48
Manchester City v Liverpool,Second Half,1059.90,David SILVA,Manchester City,-8.62,-10.42
Manchester City v Liverpool,Second Half,1060.00,David SILVA,Manchester City,-8.81,-10.35
Manchester City v Liverpool,Second Half,1060.10,David SILVA,Manchester City,-9.00,-10.29
Manchester City v Liverpool,Second Half,1060.20,David SILVA,Manchester City,-9.19,-10.22
Manchester City v Liverpool,Second Half,1060.30,David SILVA,Manchester City,-9.39,-10.16
Manchester City v Liverpool,Second Half,1060.40,David SILVA,Manchester City,-9.59,-10.10
Manchester City v Liverpool,Second Half,1060.50,David SILVA,Manchester City,-9.80,-10.04
Manchester City v Liverpool,Second Half,1060.60,David SILVA,Manchester City,-10.01,-9.98
Manchester City v Liverpool,Second Half,1060.70,David SILVA,Manchester City,-10.23,-9.92
Manchester City v Liverpool,Second Half,1060.80,David SILVA,Manchester City,-10.44,-9.86
Manchester City v Liverpool,Second Half,1060.90,David SILVA,Manchester City,-10.65,-9.80
Manchester City v Liverpool,Second Half,1061.00,David SILVA,Manchester City,-10.86,-9.73
Manchester City v Liverpool,Second Half,1061.10,David SILVA,Manchester City,-11.06,-9.66
Manchester City v Liverpool,Second Half,1061.20,David SILVA,Manchester City,-11.26,-9.59
Manchester City v Liverpool,Second Half,1061.30,David SILVA,Manchester City,-11.46,-9.52
Manchester City v Liverpool,Second Half,1061.40,David SILVA,Manchester City,-11.65,-9.45
Manchester City v Liverpool,Second Half,1061.50,David SILVA,Manchester City,-11.83,-9.37
Manchester City v Liverpool,Second Half,1061.60,David SILVA,Manchester City,-12.02,-9.30
Manchester City v Liverpool,Second Half,1061.70,David SILVA,Manchester City,-12.22,-9.20
Manchester City v Liverpool,Second Half,1061.80,David SILVA,Manchester City,-12.43,-9.09
Manchester City v Liverpool,Second Half,1061.90,David SILVA,Manchester City,-12.66,-8.95
Manchester City v Liverpool,Second Half,1062.00,David SILVA,Manchester City,-12.90,-8.80
Manchester City v Liverpool,Second Half,1062.10,David SILVA,Manchester City,-13.14,-8.64
Manchester City v Liverpool,Second Half,1062.20,David SILVA,Manchester City,-13.36,-8.49
Manchester City v Liverpool,Second Half,1062.30,David SILVA,Manchester City,-13.56,-8.36
Manchester City v Liverpool,Second Half,1062.40,David SILVA,Manchester City,-13.73,-8.26
Manchester City v Liverpool,Second Half,1062.50,David SILVA,Manchester City,-13.87,-8.18
Manchester City v Liverpool,Second Half,1062.60,David SILVA,Manchester City,-13.98,-8.15
Manchester City v Liverpool,Second Half,1062.70,David SILVA,Manchester City,-14.08,-8.12
Manchester City v Liverpool,Second Half,1062.80,David SILVA,Manchester City,-14.17,-8.11
Manchester City v Liverpool,Second Half,1062.90,David SILVA,Manchester City,-14.27,-8.11
